world_seed,year,branch_id,branch_name,risk_group,structural_six_year_closure_prob,neutral_annual_hazard,customer_pressure,deposit_pressure,transaction_pressure,credit_pressure,cost_pressure,digital_substitution,network_overlap,operational_pressure,local_shock_flag,local_shock_magnitude,macro_growth_factor,credit_cycle_factor,financial_stress_factor,digitalization_factor,systemic_shock,systemic_shock_flag,closure_pressure,closures_before_draw,saturation_multiplier,annual_closure_probability,closure_draw,closed_this_year,closure_reason
739184621,2021,011,Aceguá,D_VULNERABLE,0.1,0.01740680614731016,-0.33288103319370543,-0.008472458033787988,0.22835323640529523,-0.7547899032252167,0.30417090137039315,0.7956835025147493,0.5938040329493207,0.19232738492396265,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.10728634359249126,0,1.0,0.018804711591691718,0.04806275256068948,False,
739184621,2021,012,Minas,B_STRATEGIC,0.012,0.002010073962457337,-0.1242813805008989,-0.4321009251439469,-0.5239425685034429,-0.3900952084289089,-0.11886188846241157,-0.7580618662463552,0.5005995818873294,-0.5328275437257329,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.3129801811746298,0,1.0,0.0016045218319750219,0.7161987321255675,False,
739184621,2021,013,Maldonado,B_STRATEGIC,0.006,0.0010025092058050245,0.6920231514673256,-0.38704014327656105,-0.6609189003533095,0.100397551086926,-0.19964764132178786,0.19541519477065467,0.6398516724494594,-0.8442092602872507,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.057010005711740364,0,1.0,0.0009621921182755343,0.17212393110551383,False,
739184621,2021,014,Piriápolis,D_VULNERABLE,0.11,0.01923490498096092,0.51292189792399,-0.051233421203826734,0.3584481520169567,0.167500391261431,-0.0719994799631355,0.008314412011364125,0.7193590607687879,-0.06662181559373648,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.20196932953760321,0,1.0,0.022245606168889983,0.958729576860035,False,
739184621,2021,015,Punta del Este,B_STRATEGIC,0.01,0.0016736538523104416,0.1564891199690682,0.623389023818579,0.30919742194974487,-0.5369222635609102,0.24264863232558992,0.1825214293119976,0.1593823466209502,0.03613494445517951,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.18054510744837676,0,1.0,0.0019059901727452786,0.30228082459330885,False,
739184621,2021,016,La Paloma,D_VULNERABLE,0.095,0.01649909655059567,-0.6706055721511552,-0.3221608626980224,-0.5924040672015018,0.2182706665515608,-0.5692565983742964,0.05079382595873633,-0.20790661467528027,-0.08276630651004753,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.31384448350283506,0,1.0,0.01316204878823034,0.5669123016476869,False,
739184621,2021,017,Montevideo Centro,A_CORE,0.0015,0.00025015639338155093,-0.41095350513470896,0.38915358674780326,-1.711521153405873,0.31502222638542876,0.22370456376102466,-0.4641185543472739,-0.640649875774985,-0.41642854474645963,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.2338149008045813,0,1.0,0.0002113973562023559,0.34064826570065676,False,
739184621,2021,018,Pando,C_STANDARD,0.05,0.008512444610847103,-0.880011517775737,0.3279817857469195,-0.1397078375825233,0.4031192263436184,1.3925743339359982,-0.16387335539880302,0.6755829154395652,0.10069085383300846,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.19694052336288384,0,1.0,0.009809255134343293,0.45120191734482096,False,
739184621,2021,019,WTC,B_STRATEGIC,0.009,0.001505656136097322,-0.22864400783402622,0.23247880936462134,-0.4932843890024459,-0.4332114455045848,0.4513947073697067,-0.012549668005617222,0.4385130048791904,0.07019909585196836,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.02331057860381671,0,1.0,0.0014805966633241127,0.7926411063974451,False,
739184621,2021,020,Canelones,B_STRATEGIC,0.01,0.0016736538523104416,0.07403748644654407,0.05722231613194491,-0.0760398133059037,0.11180190226302907,0.37058550849063365,0.32977166555671833,-0.16222385558011992,0.25779613426830117,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.12791894013423777,0,1.0,0.0018351217146111252,0.7381660599762722,False,
739184621,2021,021,Durazno,C_STANDARD,0.03,0.005063670756198957,0.3050385991121633,0.6333304838659032,0.349595156906408,-0.6377046862687157,-0.40995237656436323,-0.3310040768565888,-0.12368156813268778,0.08001000035616981,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.019905986603217435,0,1.0,0.005136767427841621,0.6397742009360073,False,
739184621,2021,022,Rivera,B_STRATEGIC,0.012,0.002010073962457337,0.019722433720446825,-0.11261620765286313,0.44296758698925465,0.01827637619691108,-0.3611103795690541,0.016590624448321878,-0.10424712160606504,-1.034212017101073,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.05774121500512462,0,1.0,0.0019282210533297735,0.4102709860575746,False,
739184621,2021,023,Las Piedras,C_STANDARD,0.042,0.007125740823183402,0.652350973424647,0.3536521211741405,-0.14715199895528436,0.7601993193082708,-0.14132825626952242,0.10704014423988836,0.7302800738819354,-0.20061207610479032,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.2576816467306999,0,1.0,0.008578374828057015,0.1936113315036171,False,
739184621,2021,024,Tacuarembó,B_STRATEGIC,0.013,0.0021784968818643335,0.7549124654587656,-0.47916915549273853,-0.41744368058133763,0.12108915720676278,0.0023939543155423043,0.13837872217329322,-0.28192213981321823,-0.5919441345262364,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.04922237377150065,0,1.0,0.002102642792502179,0.4074051045973719,False,
739184621,2021,025,Prado,C_STANDARD,0.048,0.008164859015498682,0.34104460533325465,-0.3776336507484867,-0.8324284650008913,0.021649921580772842,0.24676769069897683,0.08375771107440066,0.5798620675341155,-0.07073686496071742,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.04403891916955383,0,1.0,0.007910028917110689,0.807700289809346,False,
739184621,2021,026,Carrasco,C_STANDARD,0.035,0.005920268673714868,0.3005855531468971,0.5758764466919896,-0.09403457208705457,-0.5055244273537272,-0.14702897134858872,0.13995724587127617,0.12046236128172494,-0.48250209594320287,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.027748578766896473,0,1.0,0.006039739057734949,0.5931315941296028,False,
739184621,2021,027,Colonia del Sacramento,B_STRATEGIC,0.01,0.0016736538523104416,-0.013056165925658808,0.047243587660021694,-0.3485871611131709,-0.6883351196099012,-0.9844612280760668,0.23048531986770435,-0.08879909408878411,0.4109413317296699,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.22746884868573303,0,1.0,0.0014208163500765748,0.7010193101196867,False,
739184621,2021,028,Ciudad de la Costa,C_STANDARD,0.045,0.007644619866971847,0.803048115773666,0.07147993015103248,0.29533718103113216,-0.2921100731486721,1.0150900796363584,-0.17518230670133164,-0.22126243547264382,0.20994498448337548,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.2819397946084163,0,1.0,0.009365181975668982,0.06559020427362372,False,
739184621,2021,029,Florida,C_STANDARD,0.03,0.005063670756198957,-0.32779438546758455,-0.7356370950543251,-0.30489833979286984,0.03135714538927636,-0.2548971985970225,0.2750490199502785,0.2895256855058259,-0.12433623454146032,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.18291390461232274,0,1.0,0.004438842547054809,0.9772816036486328,False,
739184621,2021,030,San José de Mayo,C_STANDARD,0.028,0.00472206159867683,-0.2208594074645815,0.5282624256669339,0.1346032003611804,0.2623992597124833,0.10231564452180375,-0.6685460934333589,-0.22232570168974597,-0.45634672615339544,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.011325741992616397,0,1.0,0.004683711959942374,0.9772229908307688,False,
739184621,2021,031,Mercedes,B_STRATEGIC,0.011,0.0018417930403104021,-0.7159213014399509,-0.942066200894496,0.18369489825373297,-0.19649443809815853,1.050773828146175,0.044595470496838985,-0.6586038918654027,0.15368439851432814,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.10250705017509756,0,1.0,0.0017107544968458055,0.018525105605179948,False,
739184621,2021,032,Salto,B_STRATEGIC,0.008,0.0013377996300605322,-0.004553744090004724,-0.522098856266886,-0.23085260314012307,0.5467828745031724,0.4083860251769499,-1.0705671055907566,0.9237041076416117,0.7695361116069058,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.02969834692250111,0,1.0,0.0013667135740901026,0.22162188326011678,False,
739184621,2021,033,Trinidad,C_STANDARD,0.038,0.006436004347869617,0.8895197299769709,0.028503471539012573,0.14711335064784356,0.7325159548625492,0.1339356915528218,0.5379834955651775,-0.43727700319397944,0.2839620708212785,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.3279576734148137,0,1.0,0.008150158945216946,0.29118045527018854,False,
739184621,2021,034,Paysandú,B_STRATEGIC,0.009,0.001505656136097322,-0.43766255684423194,0.212205099567506,-0.4115051468675045,-0.3013612988255987,-0.1079725960214317,-0.8445983870906222,-0.4724938541717116,0.27115114709695953,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.27034203849831945,0,1.0,0.0012393443704786734,0.7959262363754621,False,
739184621,2021,035,Fray Bentos,C_STANDARD,0.032,0.0054058673761743226,0.10206807164975704,-0.5831267705904245,-0.44025985269899853,0.020003950098884657,-0.36920547460097175,0.5000510877154931,-0.2949977705413658,0.251668053587194,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,-0.13204450083220048,0,1.0,0.004915595344027889,0.5151204676666219,False,
739184621,2021,036,Artigas,C_STANDARD,0.04,0.006780573220505293,0.11888182686915871,-0.03934117782255153,0.010850325988707499,0.4324454973858037,0.6096454216321082,0.30929264353705166,-0.4086294267657596,0.5259131911231436,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.2068325097526663,0,1.0,0.007869393944943803,0.45719405873856855,False,
739184621,2021,037,Colón,D_VULNERABLE,0.08,0.013800818181815777,0.2734079639087721,0.27440403022072746,0.06198701587492694,-0.423000717562381,-0.32191002367913246,0.053551264962754794,0.7322636183491016,0.017405883868629228,False,0.0,-0.0691010546152819,-0.0308091381423348,0.0808448580645127,0.1037968149499311,0.0,False,0.06522910079731367,0,1.0,0.01446443432959335,0.4813160100035485,False,
739184621,2022,001,Treinta y Tres,A_CORE,6e-05,1.0000250009190026e-05,0.5637540582130786,0.03279575583920484,-0.04951706281593617,0.3644438148836874,-0.09476191803236178,-0.8413218601888474,-1.3309305760449177,-0.9154803327016507,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.09075618619548823,0,1.0,9.367681617483615e-06,0.4863984537901853,False,
739184621,2022,002,Vergara,D_VULNERABLE,0.075,0.012909537991917963,-0.0693361883384686,-0.3384533258561245,-1.2960621491907653,-0.606961948309199,0.5484271722970824,0.43877002589908426,-0.3262615841905976,-0.473183202775325,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.18089612328044022,0,1.0,0.011333027027732102,0.17196719264693583,False,
739184621,2022,003,José Pedro Varela,C_STANDARD,0.028,0.00472206159867683,0.5818595387671502,-0.20453747295000244,0.2085028875661623,1.2014184122175449,0.46859960476524126,-0.09629737373808034,-1.2085752262892073,-0.49290425063374177,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.22652081964063925,0,1.0,0.00555856773666908,0.015829864032752328,False,
739184621,2022,004,La Charqueada,D_VULNERABLE,0.095,0.01649909655059567,-0.15577980946133949,-0.35802295295940095,0.27567474194852926,0.04206311732900481,0.4875885746612241,0.013776884129542947,0.049980815923965596,-0.1046139759678979,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.09391957099246612,0,1.0,0.017653387936096304,0.8401021839158911,False,
739184621,2022,005,Melo,B_STRATEGIC,0.006,0.0010025092058050245,0.19827286762091068,-0.4740317068787551,-0.14200579341781175,0.6541220255019956,0.23793945229286703,-0.8588526662460602,-0.1517215201404095,0.04648978652865282,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.014494212936142413,0,1.0,0.0009921015873777265,0.9599074590937781,False,
739184621,2022,006,Cerro Chato,D_VULNERABLE,0.09,0.015595556519907738,1.0643714509948066,-0.20858414445227944,-0.10375927463843651,-0.08262243292346383,0.6951444324470587,1.0121273754006703,-0.10486824194887245,0.1925137597171631,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.37774409889034233,0,1.0,0.0204700283866224,0.5193837642375408,False,
739184621,2022,007,Santa Clara de Olimar,D_VULNERABLE,0.12,0.021080201746559446,-0.4120606831078117,0.47918347560495644,0.34405337091390276,0.40087425780010344,-0.7907864587245833,0.8042648753283537,1.428296314764779,0.34970404797262344,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.2725378492442384,0,1.0,0.025650461036892825,0.4968047673955547,False,
739184621,2022,008,Rocha,B_STRATEGIC,0.011,0.0018417930403104021,0.19998239590918584,0.17727465470546747,-0.9937751845237144,-0.11872409891189445,-0.7061332144434069,-0.14590235624717451,-0.1926671737232534,0.8286053186581409,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.16518165233691837,0,1.0,0.0016352714023130234,0.013532619148715175,False,
739184621,2022,009,Chuy,D_VULNERABLE,0.085,0.014696144149711432,0.482849457435856,-0.7143079845972058,-0.2998620768740543,-0.0885846883788513,0.023850986257614764,0.2867723856472266,0.5930085375016957,-0.010236606950195237,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.039562516192009047,0,1.0,0.015120783199140692,0.11590164851566354,False,
739184621,2022,010,Río Branco,C_STANDARD,0.045,0.007644619866971847,0.7316804273066377,0.08034325924659402,0.0889819902374297,1.1190799370577231,0.5862675269316577,-0.4341375435788541,0.2829975052711639,-0.33009883273700613,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.34982363348255696,0,1.0,0.009834288751836824,0.9712504396830676,False,
739184621,2022,011,Aceguá,D_VULNERABLE,0.1,0.01740680614731016,-0.11302586938510448,0.013330412766678196,-0.549149560064273,-0.8300018367430573,0.7207455311429309,1.048687097994764,0.68045586218901,0.09072848227325289,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.13072895228889528,0,1.0,0.019124804037934064,0.5829553846914437,False,
739184621,2022,012,Minas,B_STRATEGIC,0.012,0.002010073962457337,-0.05281185106869449,-1.222418161635102,0.24014712286696632,-0.17248317444825095,-0.5530135668471664,-0.5408831488380879,0.730216508091097,-0.292692977068714,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.19369347197751827,0,1.0,0.0017484194682025039,0.800130340054894,False,
739184621,2022,013,Maldonado,B_STRATEGIC,0.006,0.0010025092058050245,1.0695721825880948,-0.8867941961933774,-0.6451287091673023,-0.23342728330524856,-0.10447194077850688,0.5698757448242455,0.012338822995393794,-1.1646918406758475,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.07366663416780546,0,1.0,0.0009507216857339686,0.9324668270634889,False,
739184621,2022,014,Piriápolis,D_VULNERABLE,0.11,0.01923490498096092,0.494996470356302,-0.6363081768788955,0.6217022533962158,0.17525382100293443,-0.7691966067085808,0.29139496771190926,0.43220429705053826,-0.8173428124586561,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.05286689576354734,0,1.0,0.019981178615364394,0.2934333418431273,False,
739184621,2022,015,Punta del Este,B_STRATEGIC,0.01,0.0016736538523104416,-0.14415549998574698,0.3987101553805657,0.18008897624679499,-0.40990081267298617,0.41034338166865636,0.3569301068007452,0.19269229899436457,0.5348592023221118,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.2168922497094583,0,1.0,0.0019565282305832768,0.2927501603313277,False,
739184621,2022,016,La Paloma,D_VULNERABLE,0.095,0.01649909655059567,0.18175332544377365,-0.06942581918772747,-0.4143430782721808,-0.05855056263298222,-0.057941745256567256,0.021590917471078875,0.4196833308760963,0.23485615427038764,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.028023715249474283,0,1.0,0.016835381271018284,0.12175277953656594,False,
739184621,2022,017,Montevideo Centro,A_CORE,0.0015,0.00025015639338155093,-0.4214214738939541,0.4915781381105785,-1.2441726710259606,0.09003252674894974,0.21832748246749883,-0.7231322688074384,-0.5380880967138089,-0.0896050388808598,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.21290405251991135,0,1.0,0.00021460419499629834,0.07129536916849855,False,
739184621,2022,018,Pando,C_STANDARD,0.05,0.008512444610847103,-0.6441876819321837,0.37289068461309116,0.4093988786492265,0.1510463838913345,1.611136746964759,0.7687370651967266,0.36215877901150767,-0.15951034538266043,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.43905633337014877,0,1.0,0.011677334312453,0.6571861179334543,False,
739184621,2022,019,WTC,B_STRATEGIC,0.009,0.001505656136097322,-0.147922907111719,0.32863264208743836,-0.4079770925007293,-0.5644341232138721,0.5725649230405736,-0.16085331496594305,0.4365115274972618,0.13778600036194322,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.04191069256434421,0,1.0,0.0015517828142058935,0.42527311005065227,False,
739184621,2022,020,Canelones,B_STRATEGIC,0.01,0.0016736538523104416,-0.39002358712806595,-0.37193197541974754,-0.4547394336591506,-0.6009905596226909,-0.27262690898942116,0.35847046068712407,0.3519414640882748,1.0699598383903977,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.11079318439196206,0,1.0,0.001545330926211079,0.8838321915268825,False,
739184621,2022,021,Durazno,C_STANDARD,0.03,0.005063670756198957,0.09031891376124193,0.8770788647547196,0.6331512626403404,-0.04171727262511182,-0.7094743086326976,-0.138069188812122,-0.4761283396055377,0.8418766016642568,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.18085064242374668,0,1.0,0.005767877308690306,0.7772003524334697,False,
739184621,2022,022,Rivera,B_STRATEGIC,0.012,0.002010073962457337,-0.004970743302163612,-0.027454363629190175,0.42143771786312256,-0.2750160642406335,0.1485573615071455,-0.24319202701424578,-0.0988951020700069,-0.7488180236134495,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.010855429454623436,0,1.0,0.0020258460744545514,0.10616055682206749,False,
739184621,2022,023,Las Piedras,C_STANDARD,0.042,0.007125740823183402,0.49118389963710807,0.6444761644293419,0.4925553785310568,1.2206997894366776,0.07872414602124776,0.6673200209820708,0.22808309975731228,-0.3255552881374558,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.5254979156447133,0,1.0,0.010402770815162807,0.4810327015057202,False,
739184621,2022,024,Tacuarembó,B_STRATEGIC,0.013,0.0021784968818643335,0.7654158747890241,-0.15597661352822245,-0.3968087552738173,0.6202003807775405,0.7396097673246734,0.5975219397052228,-0.3933080743784664,0.2345750492981457,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.31157239434943845,0,1.0,0.0027263596537519825,0.9136097783469141,False,
739184621,2022,025,Prado,C_STANDARD,0.048,0.008164859015498682,-0.4634068181681248,-0.041169584025359834,-0.8086598761884949,-0.3652638277708651,0.3646240913220953,0.6491060127405922,-0.1803305446233423,-0.00914084136453102,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.09502809364715678,0,1.0,0.007624900184994062,0.24965608095400216,False,
739184621,2022,026,Carrasco,C_STANDARD,0.035,0.005920268673714868,0.24236621380543796,0.14522163853765652,-0.9202623775180876,-0.4828430445489356,-0.46704036707294594,0.23482593127167872,0.014439527072436065,-0.07698053149751449,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.15977975004087167,0,1.0,0.00527690848435028,0.0792004394452922,False,
739184621,2022,027,Colonia del Sacramento,B_STRATEGIC,0.01,0.0016736538523104416,0.05595790064203339,0.38418885896632027,-0.37445785945939436,-0.45963741826202936,-1.2418616021451356,-0.36116983148116466,0.48142829061505416,0.07162319496223987,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.16241621746476986,0,1.0,0.0014889475012007112,0.8144777892052526,False,
739184621,2022,028,Ciudad de la Costa,C_STANDARD,0.045,0.007644619866971847,0.9116427364582331,0.4440682496274824,-0.008716312560661549,0.08741343053694925,0.4826095249842551,-0.4154906679832687,0.2401352067639642,0.44794056254659165,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.32505348481908797,0,1.0,0.009660453797847296,0.35584716412447936,False,
739184621,2022,029,Florida,C_STANDARD,0.03,0.005063670756198957,0.053371878251749105,-0.5728966852827075,-0.07085497816716033,-0.519393191082986,-0.07136741098952319,0.9849622997685705,0.41295119955232173,-0.2609124068415585,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,0.01972078475324383,0,1.0,0.005136082509549989,0.8985687024325424,False,
739184621,2022,030,San José de Mayo,C_STANDARD,0.028,0.00472206159867683,-0.6852499619695945,0.6654088731402397,-0.0046044042822056125,0.8766273348122025,-0.4838684041128778,-0.789547002528577,0.7762095544440336,-1.2347734735270948,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.03641638080679502,0,1.0,0.004599859177488139,0.75801277099923,False,
739184621,2022,031,Mercedes,B_STRATEGIC,0.011,0.0018417930403104021,-0.4952167952113816,-1.063177402017733,-0.5182857550097437,-0.5600316992246798,0.8503960550821529,-0.6024731024165898,-0.49263924711566043,0.6985949800342561,False,0.0,0.5379672160003041,0.2313033500738229,0.4403047636435947,0.0517701302060029,0.0,False,-0.26081128037048856,0,1.0,0.001526466296007765,0.6516071304250712,False,
