customer_id,activity_intensity,digital_preference,cash_preference,spending_propensity,transfer_preference,liquidity_buffer,recurring_behavior,external_bank_affinity,financial_volatility,business_operating_intensity,business_seasonality
C0000161,1.0842506386112818,0.3546287557962477,0.2280046511245749,0.14695122753897616,0.3122548691435125,0.5075079286501926,0.4060608065793088,0.7399781979128066,1.4953085615533102,1.0,0.0
C0000162,1.6403816877765252,0.4857674305288397,0.4276898964140634,0.22184827165835513,0.8738203921388352,1.3985476189097932,0.38403686417581456,0.3743806068393305,0.42044008521769544,1.0,0.0
C0000163,0.7630902206939226,0.19217701832687836,0.79462992977379,0.5398091782911411,0.2287594178770702,0.5099846842033565,0.40681184252799635,0.12132472245689221,0.5332557779179418,1.0,0.0
C0000164,1.229736432720739,0.4409885448120379,0.24280547038961112,0.563174574087361,0.7704265500841049,1.2197546355996247,0.511287727214906,0.6810995709876884,1.0454941432618041,1.0,0.0
C0000168,0.949741915009225,0.4663485041727989,0.186701046353627,0.2055030961234889,0.5716853074974554,1.7945915619634185,0.2443193717534119,0.47225475259272515,0.6377816141269762,1.0,0.0
C0000170,1.0989607753151107,0.47098157429324994,0.08031667047974003,0.6723120600020829,0.5686278487476433,1.032910417621742,0.6846020946628768,0.5833303136999711,0.6628716327028846,1.0,0.0
C0000174,0.8898296594690047,0.3063258722064232,0.47737554291819684,0.7380498062314576,0.32335660808153766,0.45597338846952007,0.7168836492085293,0.2262316711226424,0.3483903444124684,1.0,0.0
C0000176,0.8842158528785736,0.1335179578659226,0.17589332192927074,0.4831941160840668,0.2856882979131544,2.93216890131571,0.6959293118205815,0.5752793752260349,0.8903805844520633,1.0,0.0
C0000178,1.295923332183591,0.4114772271454009,0.2581903929698603,0.8672885731731721,0.38336316180356894,0.4743577941331296,0.35906042098410906,0.7633245212598843,0.8506577272033942,1.0,0.0
C0000179,0.9241405618723935,0.2627557388324896,0.19145219268128427,0.6396380966126279,0.4196107801046932,1.0173863213542238,0.5003966257317178,0.4412766773285169,0.47718913114941663,1.0,0.0
C0000181,1.6768645997101348,0.5995586609333454,0.6265105835152665,0.4615221038086706,0.37848453489352823,1.5596361941066068,0.6458134084000573,0.3411203966524793,0.7917569717780433,1.0,0.0
C0000182,1.0923413280968728,0.3178208671065419,0.5705984796498503,0.4117090540659382,0.4557398169600109,0.602419000287728,0.5524358335370766,0.6035957223433169,0.7028077011447416,1.0,0.0
C0000186,0.5543360506672872,0.35066921743982343,0.4179523343194947,0.5009047628185459,0.2765127865456713,1.3176168256869008,0.8523147043660751,0.5245016028557811,0.6211001764938465,0.5,0.48164363655531733
C0000188,1.2379078171658775,0.2975322646594218,0.31333563966470834,0.30814289803694955,0.3267233051660211,0.8993792951507104,0.5444034374611112,0.41051769010330513,0.7358606938693182,1.0,0.0
C0000192,1.4580642193650746,0.38456899928422705,0.20194767047563542,0.23193568885947602,0.8324513714424892,0.997082411908554,0.3598817444841566,0.580933036478756,0.6076102952010766,1.0,0.0
C0000194,1.0798177660274242,0.5201473913807959,0.2522679244347531,0.4836812645251632,0.6109445563620707,0.9899434017554802,0.5600606101093516,0.5391771118825744,0.3423885234427405,1.0,0.0
C0000195,1.0182504723968682,0.4874914656719851,0.4644336268748888,0.2987001026190371,0.4148756840475827,1.4052651088901837,0.4418057121466317,0.4057712235086324,0.49451280097546185,1.0,0.0
C0000196,1.273503450572457,0.5114257793217335,0.1544591748692545,0.3824433182550453,0.5701094353872634,1.257843316056884,0.49429720747602396,0.468826705457392,1.0732767865426598,1.0,0.0
C0000198,1.15539422266932,0.7755387321007141,0.4039865974661043,0.5133275929135551,0.43059339667813934,0.994263923410639,0.7225487016827288,0.5155380617471297,0.5565299965305902,1.0,0.0
C0000200,1.0143727672299987,0.5052718070560198,0.21013706806740376,0.4002544599530742,0.7650769205999723,0.5587746389859171,0.3182916848611189,0.6568252065995899,0.8498627707352547,1.0,0.0
C0000201,1.1871722455951266,0.09724376815572902,0.17797985125299415,0.38188313712927796,0.6759775844428344,0.7264222184905325,0.6874348224024261,0.4430911405116922,0.8566984265143354,1.0,0.0
C0000207,1.5398938918769525,0.6852215595114777,0.08385029149104567,0.6550731466379678,0.8333050109715885,0.5006980699173751,0.3735704022882582,0.4725953391082959,0.6528578424775854,1.0,0.0
C0000211,1.3706863476874844,0.23442525586822763,0.506703907850818,0.30010503255412824,0.6912399456794865,1.0008478094876951,0.4127938597179758,0.7423628292695533,0.9239124523002584,1.0,0.0
C0000213,1.1316272485055223,0.8155124798999875,0.14382275491110474,0.35610021404106573,0.6606697929854498,0.7790239912370167,0.46951366559367924,0.4462031264456658,0.7398582081006355,1.0,0.0
C0000217,1.2070393750252293,0.4662739341268131,0.29576499437651194,0.711458520450207,0.4356121319623945,0.7078302448643712,0.3010688463723896,0.1850132287199747,0.5109458128874838,1.0,0.0
C0000218,0.7298207098789978,0.10111533634354884,0.45721005224111505,0.41368386185503775,0.28636564275103105,0.4340079338178441,0.25366241849394494,0.5123183775366698,0.4212946932022336,1.0,0.0
C0000219,1.0855585744937428,0.03935077451420406,0.5215287455317164,0.714548811390485,0.28406841602924976,0.769499351839826,0.44595844359028275,0.28084468146712194,0.6238906444987812,1.0,0.0
C0000220,1.6714685416689072,0.11066968629412767,0.744576579166822,0.9232904536781308,0.3087501611278729,0.9953999621648569,0.16456699541386136,0.5144381705958008,1.365068499329695,1.1338741722072225,0.8886284651491017
C0000222,1.1857964228149303,0.3075211154666107,0.33567376502353347,0.5690776281688636,0.16753139102122258,1.1172292505440595,0.21981555362273827,0.4045547481723422,0.44409455676315673,1.0,0.0
C0000223,1.618975301884285,0.3629862064097729,0.6425196686395018,0.6666420052119896,0.6282373975785069,0.9016389218799449,0.2336298318687105,0.2908773714603966,0.5461463854224101,1.0,0.0
C0000224,1.2220345859971196,0.2049816944899935,0.5382230146051473,0.5241058323758012,0.7129095333021294,0.541231364387764,0.5224579950156066,0.24678523544335237,0.8700549161330322,1.0,0.0
C0000226,1.0807781604221198,0.2781648236606341,0.6005344217895953,0.22805549893534835,0.3180219819449574,0.8060974747192685,0.675510460258311,0.11721600566993608,1.1993823437503748,1.0,0.0
C0000227,1.5108952976948813,0.07890212560338798,0.7106090191867833,0.531622055125883,0.5087468181460297,0.7576913253213365,0.5785063595303033,0.2640618247696655,0.5604120170380787,1.0,0.0
C0000229,0.949406752029369,0.04998813305602568,0.49722567055970734,0.4240452683666778,0.510723699625207,0.7205951291929831,0.659715654295843,0.634979111463019,0.7244069501325097,1.0,0.0
C0000231,1.1151304156929913,0.2793870247877365,0.8842082191257958,0.7264561914360465,0.3717006645930877,1.3740821093403988,0.2656055556716762,0.3124432689401442,0.6834525332985468,1.0,0.0
C0000235,0.8514341432480214,0.244314250266331,0.30456515156274977,0.807153356731222,0.29312818219180414,0.544372268854484,0.3327770836150211,0.19457387830342804,0.2141924778462568,1.0,0.0
C0000236,1.0248818820527572,0.1489827340591082,0.3981589665199876,0.5860864297943258,0.3608600490176807,0.5553328292814118,0.32533696259094846,0.6045321193448157,0.42464542981289594,1.0,0.0
C0000237,1.0481779723480484,0.36776817581766896,0.22766310079861068,0.7340012696458423,0.3883586588145581,0.5623062198129193,0.6397803984669639,0.4539260537208966,0.3715483458553129,1.0,0.0
C0000239,0.8545335134264972,0.27328595368493025,0.4849843677244672,0.7024591909567417,0.36724356565197835,0.8509125021109255,0.8679698308368082,0.4542796009238402,0.9851580544079716,1.0,0.0
C0000240,0.6379281898633483,0.11133364384093317,0.7007372747951421,0.4705915812440571,0.3567049840563964,1.1291029027866981,0.5520345779114502,0.4853991148701454,0.7226154148686204,1.0,0.0
C0000242,0.9739564782686312,0.3271563594537062,0.20469783465349653,0.6479705183131235,0.4062483934707628,0.5503951993573427,0.670484498057973,0.5062757255823254,0.6892829575265931,1.0,0.0
C0000243,1.0146365459858868,0.5244745022662254,0.18039110994680263,0.6823139235144529,0.23735960475863455,0.8286439367300634,0.5579634914820935,0.38402866268323055,0.3346773589092617,1.0,0.0
C0000244,0.8252297594778448,0.07475885202184583,0.567207870555632,0.6744807144201317,0.26450964804189825,1.467591190050431,0.4502877538128556,0.5462408069718928,0.4562488017955818,1.0,0.0
C0000245,1.0267721454762921,0.09181217301917596,0.7438818893544271,0.6377643133553431,0.3334353806886411,0.7903337146798101,0.7208628993357709,0.5651662483998661,1.0060483924884822,1.0,0.0
C0000246,1.2464656718404112,0.07720072988143199,0.7176838951644993,0.3034294434042011,0.43315450078550416,1.3391263966383065,0.47267240766589563,0.22830018848409103,0.3958904033080942,1.0,0.0
C0000247,0.8828296062858546,0.25797519768971866,0.5253577017157428,0.4839091057459186,0.5493148823822726,1.2436174624945038,0.42268840472656655,0.6403466483005216,0.30553447973332576,1.0,0.0
C0000248,1.856162571109938,0.744808637552243,0.31707324327851566,0.6294104433519021,0.6982442812589059,0.9839219382525347,0.598501377464077,0.6632201879683337,0.5505458383627886,1.0,0.0
C0000251,1.664500887406229,0.7297887604326504,0.33516399139552877,0.18593087053137855,0.15868771414314858,0.3969831591529132,0.6106911066103073,0.5207256544699154,0.3072073271133459,1.0,0.0
C0000253,1.1284297794525586,0.3439046257804144,0.13172578016452466,0.6095747564024261,0.6525362849938973,0.6338059574806185,0.7301856402966244,0.6821120073987411,0.3496009547206356,1.0,0.0
C0000257,1.0958555378619712,0.5588279388977603,0.39524257144192737,0.11769854567945444,0.33644537770737326,2.7977852535809284,0.7519075124144532,0.5202070995661391,0.5431129388837592,1.0,0.0
C0000259,0.9794229084566213,0.1585415809059194,0.4036932326418603,0.43862683737126706,0.38560911760348837,0.5585843005304144,0.1899109368527499,0.5416947198127892,0.6658525347074185,1.0,0.0
C0000260,1.466671853863342,0.6566070749093038,0.32139292053626434,0.8056678722378172,0.5677893082562147,0.32474557353117817,0.5538262558848279,0.31943077791779956,0.5124568381407264,1.0,0.0
C0000262,2.238431372605294,0.12104465379684834,0.2914299528009742,0.36183702914754684,0.8293042579962937,1.5657125986490177,0.7673461018969675,0.7807734416921073,1.5421795518424724,1.0,0.0
C0000267,0.828408098112915,0.7733951363210909,0.5175665791196612,0.5221746693755879,0.36617473579776205,0.9445700469182985,0.3574617902034134,0.5533146633302676,1.602121800703594,1.0,0.0
C0000269,1.1488348275249234,0.2662652232011069,0.7197105678185114,0.4036984707847678,0.5622156401925348,0.8835236536427826,0.16594712917552976,0.3293238718847263,0.3952296761306768,1.0,0.0
C0000271,1.3017678143847176,0.14167227641241764,0.7875554946454416,0.8276942271060865,0.3190599864548193,0.5437020023146024,0.5839815308219493,0.25525411923423746,0.7605787485029066,1.0,0.0
C0000272,1.2644955145124648,0.30560365596011113,0.0433344418793948,0.6870802729163397,0.19074118813987168,1.056084420959139,0.6112632121239864,0.18558913625988419,0.5855207857860643,1.0,0.0
C0000274,0.9932266808001249,0.38243463968369157,0.16609142235391325,0.5356057253707484,0.3556515395829315,1.035145907334449,0.728855733493048,0.5450356477088492,1.4601709022476976,1.0,0.0
C0000275,1.3141100787622606,0.6722283500362336,0.4216112843708575,0.7858426125198087,0.3190946081959619,0.768719976634489,0.23818339419755408,0.5479632865142765,0.4246398181784319,1.0,0.0
C0000276,1.5037907690717185,0.21930164417344947,0.31402099631819597,0.8674433765233047,0.5971330104660805,0.46821446136060313,0.46825132528414226,0.34330856554386124,0.8285862672410762,1.0,0.0
C0000277,1.2924973233853347,0.17614932117409166,0.4862450072579321,0.7200066827391267,0.23629184300898504,0.6667682234691155,0.622799423089392,0.610234824962471,0.7160517544354418,1.0,0.0
C0000279,1.1559433871142115,0.4546964626171949,0.4558684160467559,0.8022818420659038,0.5986105736895306,0.6460578706667576,0.3680821415741477,0.4779809030933892,0.6103606197611848,1.0,0.0
C0000283,1.8410085930233688,0.7144359260126796,0.3056464269010183,0.5199819498890141,0.3779640761144759,1.032031690519372,0.8328582295362811,0.11061806561425898,0.917072984055006,1.0,0.0
C0000285,1.232257172826082,0.5177973852567145,0.35969433099910414,0.6281143704903419,0.5668501372720257,0.9519796218895477,0.6003263519497001,0.5755039233087689,1.0305010482491779,1.0,0.0
C0000287,1.0218167841581303,0.2508779035732543,0.4059034724393073,0.3059165870530796,0.595047060335594,1.105327787365504,0.3071040155395328,0.389218185662806,0.7830527495617821,1.0,0.0
C0000288,1.2756274969831316,0.1356117143458889,0.1486698389812195,0.661010260330463,0.29727409474048916,0.8607945031588704,0.6636975225384698,0.43157746211954867,0.2800576225417117,1.0,0.0
C0000290,1.1426073234855953,0.21314585975941552,0.47313839166803573,0.33040473333123305,0.23458816377909378,0.7307498498854667,0.9478256693097218,0.5951710138469425,1.2855459155284144,1.0,0.0
C0000291,1.1064138385158593,0.08872155137177391,0.8479827295124037,0.48926759362698274,0.2989291278150817,0.965344555573938,0.4710336467500704,0.6567943552314076,1.118668596105331,1.0,0.0
C0000292,1.363928265220774,0.10044383159273206,0.6861019115154426,0.6644451890779909,0.49028562055949776,0.6665815121267832,0.5683552485892015,0.6486573635214161,0.2804207013985212,1.0,0.0
C0000293,0.9549630962804467,0.5908226459182113,0.4537912654070688,0.17967179320248017,0.6558309893664275,0.48399307210448395,0.31436942139397045,0.5230433797654054,0.2975774302686497,1.0,0.0
C0000295,1.0711048430386674,0.42591489809508415,0.23366279798864797,0.27731640091287657,0.7023441628306495,0.5266992271580347,0.7590051068840373,0.5441977732354932,0.7648293699246714,1.0,0.0
C0000296,1.117393325222037,0.32919786696739933,0.6574737216696479,0.5654946985808073,0.309078527492992,1.9739713967564243,0.5048942398450379,0.16133272188960934,0.7396798171057384,1.0,0.0
C0000297,0.9290001437557791,0.26739801336360397,0.8396378924349343,0.5360679359114854,0.795194473290368,0.45496202449431705,0.38012990066366853,0.5626647095241809,0.2,1.0,0.0
C0000299,1.3758059019447013,0.23156913070393748,0.5922453637274779,0.6915270454471445,0.2643612756940301,1.4190098896566123,0.5161818606929361,0.5161586871968739,0.49067098390412406,1.0,0.0
C0000300,0.6984731283489992,0.2958507962800685,0.7092960099013607,0.23294091334156292,0.22240729679343613,0.9430532834021866,0.7729935072992602,0.08882925565160926,0.4834524301235542,1.0,0.0
C0000302,1.1771284943791167,0.20061892696418795,0.16121383408213705,0.5932131280120606,0.4159129775608086,0.7523322955947586,0.5944055116079806,0.1215062455405556,0.39489323072870613,1.0,0.0
C0000305,1.1864238463873524,0.7048784352434851,0.3986685526094342,0.3676009367122334,0.3974229005215942,0.6573412854615454,0.9177297724344508,0.24491308165394593,0.5241491291365167,1.0,0.0
C0000307,0.6757349800793092,0.22185843597743612,0.36129685939448014,0.3414368451998882,0.3128501030905553,0.916509199639808,0.3491887218898121,0.2851600495875271,0.37625589729428716,1.0,0.0
C0000308,1.0066151413074675,0.5487462409690993,0.16664413743349454,0.6294282009582487,0.43144421452226545,0.8026437235654498,0.6433624397873507,0.7752201618562088,0.7815515685690211,1.0,0.0
C0000310,1.1985782784597367,0.617321131196395,0.3145458116705011,0.5760141876385589,0.30492045809030915,1.2024052624292516,0.8058143644433975,0.46063218231458536,0.2,1.0,0.0
C0000315,1.3693206111732739,0.12539527121467964,0.3598577323268296,0.3414908352153845,0.509025356727055,0.46624564395140095,0.14113181594498128,0.14170253971430286,1.0545873260829461,1.0,0.0
C0000316,1.4522582464891522,0.4059293414612327,0.3109846695287059,0.2867823370545077,0.5742416494531436,1.0536218370818908,0.8746345447540573,0.19660942409590332,0.889155620349815,1.0,0.0
C0000317,1.3483290635815337,0.07646478483335685,0.45263212189538776,0.8863851421647451,0.44423435466677696,0.4094775263782983,0.6642975713502021,0.3348966959786939,0.734739817146055,1.0,0.0
C0000321,1.0244822071426707,0.14963707388479225,0.7718580461198811,0.27912888312608136,0.45065626313859947,1.5749944921326766,0.7808007953379905,0.28384602968294076,0.3708312312893733,1.0,0.0
