branch_world_seed,bank_world_seed,year,branch_id,branch_name,branch_type,branch_size,base_annual_hazard,operating_pressure_state,local_shock_flag,local_shock_magnitude,financial_stress_factor,digitalization_factor,systemic_shock,systemic_shock_flag,annual_closure_probability,closure_draw,closed_this_year,closure_reason
20260901,1146763347,2021,025,Prado,AGENCY,SMALL,0.009975,-0.06139097165950119,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.009038144996025697,0.3994538685750272,False,
20260901,1146763347,2021,026,Carrasco,AGENCY,SMALL,0.0095,0.5654497728403545,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.011629527604262963,0.05177904442045467,False,
20260901,1146763347,2021,027,Colonia del Sacramento,BRANCH,MEDIUM,0.0012,-0.7446667291928031,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0007515247403132319,0.7562719693126987,False,
20260901,1146763347,2021,028,Ciudad de la Costa,AGENCY,SMALL,0.009975,-0.7349795660234684,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.006541270603623182,0.3637137685420191,False,
20260901,1146763347,2021,029,Florida,BRANCH,MEDIUM,0.0012,-0.8474417486070399,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0007496033199717312,0.5385535343616288,False,
20260901,1146763347,2021,030,San José de Mayo,BRANCH,MEDIUM,0.0012,0.37039704553852504,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0012834855497360197,0.7863731261345376,False,
20260901,1146763347,2021,031,Mercedes,BRANCH,MEDIUM,0.0012,-0.5901468502977397,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0008093841677411233,0.5539690048209706,False,
20260901,1146763347,2021,032,Salto,BRANCH,MEDIUM,0.0012,0.727688328340814,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.001523605062785936,0.5738273563850734,False,
20260901,1146763347,2021,033,Trinidad,AGENCY,MEDIUM,0.0055,-0.832664460150916,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0035808054088622343,0.08567073523389512,False,
20260901,1146763347,2021,034,Paysandú,BRANCH,MEDIUM,0.0012,-0.05470970307249706,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0010465805423092317,0.027973928145415994,False,
20260901,1146763347,2021,035,Fray Bentos,BRANCH,MEDIUM,0.0012,0.2266714352578052,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0011979253311713966,0.4402392369828686,False,
20260901,1146763347,2021,036,Artigas,BRANCH,SMALL,0.002,0.444572272758852,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.0022166769290013614,0.13436193607013502,False,
20260901,1146763347,2021,037,Colón,AGENCY,SMALL,0.010450000000000001,-0.5340323929267288,False,0.0,-0.2554040117319202,0.1872051279833187,0.0,False,0.007546667591532214,0.5883431246360621,False,
20260901,1146763347,2022,001,Treinta y Tres,BRANCH,LARGE,1e-05,0.013872346191461521,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,1e-05,0.2765537490126949,False,
20260901,1146763347,2022,002,Vergara,AGENCY,SMALL,0.010450000000000001,0.3319697606147983,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.011850828065748465,0.9452056228314405,False,
20260901,1146763347,2022,003,José Pedro Varela,BRANCH,MEDIUM,0.0012,-0.3798567260905147,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.000966997478453373,0.8734063155320009,False,
20260901,1146763347,2022,004,La Charqueada,AGENCY,SMALL,0.01235,0.0026281635158704186,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.011957609598035122,0.4416226770046555,False,
20260901,1146763347,2022,005,Melo,BRANCH,LARGE,1.4400000000000001e-05,0.7477043565648702,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,1.9936985575033735e-05,0.8652023494474324,False,
20260901,1146763347,2022,006,Cerro Chato,AGENCY,SMALL,0.011875,1.471304267658203,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.023268759781199435,0.9893741226630838,False,
20260901,1146763347,2022,007,Santa Clara de Olimar,AGENCY,SMALL,0.016149999999999998,0.2639623307348794,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.017726704812270642,0.5861072754453995,False,
20260901,1146763347,2022,008,Rocha,BRANCH,MEDIUM,0.00021599999999999996,-0.386934590179597,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.00017346920398694934,0.13125424878799163,False,
20260901,1146763347,2022,009,Chuy,AGENCY,SMALL,0.011399999999999999,0.41030718175570313,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.013423556122887722,0.986612043546279,False,
20260901,1146763347,2022,010,Río Branco,AGENCY,SMALL,0.010924999999999999,0.9238353533838448,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.016460194162595514,0.7665385783670988,False,
20260901,1146763347,2022,011,Aceguá,AGENCY,SMALL,0.01235,0.5533565615124153,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.015575785444101967,0.33482244448471965,False,
20260901,1146763347,2022,012,Minas,BRANCH,MEDIUM,0.0012,-0.8055769923139423,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0008095893277958734,0.15961815609837682,False,
20260901,1146763347,2022,013,Maldonado,BRANCH,LARGE,1.296e-05,0.1712775830776097,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,1.3606276741757806e-05,0.6501131316393224,False,
20260901,1146763347,2022,014,Piriápolis,AGENCY,SMALL,0.014725,0.9710072143889799,True,1.6354109945775388,-0.0645186911540176,-0.2412139985004898,0.0,False,0.09888428895909332,0.15456931873112156,False,
20260901,1146763347,2022,015,Punta del Este,AGENCY,MEDIUM,0.0055,-0.4939737050242823,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0041958292426080785,0.2291553105248123,False,
20260901,1146763347,2022,016,La Paloma,AGENCY,SMALL,0.01235,-1.041832832214014,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.008332023498565865,0.6971337526812186,False,
20260901,1146763347,2022,017,Montevideo Centro,BRANCH,LARGE,7.2000000000000005e-06,-0.43200796781173256,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,5.6585489046374716e-06,0.3853763943712888,False,
20260901,1146763347,2022,018,Pando,AGENCY,SMALL,0.009975,-0.4258418744864831,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.007862684940721761,0.11971575917883737,False,
20260901,1146763347,2022,019,WTC,AGENCY,MEDIUM,0.0055,-0.4128096893610954,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.00436251934518472,0.21680433876406657,False,
20260901,1146763347,2022,020,Canelones,BRANCH,MEDIUM,0.00021599999999999996,0.4109057173670996,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0002544141453269027,0.4556375893568335,False,
20260901,1146763347,2022,021,Durazno,BRANCH,MEDIUM,0.00021599999999999996,0.4346384466814386,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.00025732892816778333,0.14868789332894117,False,
20260901,1146763347,2022,022,Rivera,BRANCH,MEDIUM,0.0012,-0.24139351766265776,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0010334502369081899,0.9287490333074693,False,
20260901,1146763347,2022,023,Las Piedras,AGENCY,MEDIUM,0.0055,-0.37773083907143584,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.004436596684769858,0.4452203687872738,False,
20260901,1146763347,2022,024,Tacuarembó,BRANCH,MEDIUM,0.0012,-0.4262993729373456,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.00094567921690537,0.7710266501480415,False,
20260901,1146763347,2022,025,Prado,AGENCY,SMALL,0.009975,0.4456833349778654,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.011946761580044065,0.7187399250727627,False,
20260901,1146763347,2022,026,Carrasco,AGENCY,SMALL,0.0095,0.636992745254449,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.012472155466607437,0.7732401690582476,False,
20260901,1146763347,2022,027,Colonia del Sacramento,BRANCH,MEDIUM,0.0012,0.7402932522233356,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0016555157611897735,0.37133946100702986,False,
20260901,1146763347,2022,028,Ciudad de la Costa,AGENCY,SMALL,0.009975,-0.9945128462206823,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.006729711287303199,0.11049506476828497,False,
20260901,1146763347,2022,029,Florida,BRANCH,MEDIUM,0.0012,-1.25791368744131,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0008095893277958734,0.3796375613995421,False,
20260901,1146763347,2022,030,San José de Mayo,BRANCH,MEDIUM,0.0012,0.07254022315361555,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0012015244727775608,0.5331708016871837,False,
20260901,1146763347,2022,031,Mercedes,BRANCH,MEDIUM,0.0012,0.1671146551990358,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0012573255325928415,0.039791255818260596,False,
20260901,1146763347,2022,032,Salto,BRANCH,MEDIUM,0.0012,0.4502365710300227,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0014403489224429202,0.935435287536042,False,
20260901,1146763347,2022,033,Trinidad,AGENCY,MEDIUM,0.0055,-0.7120585350485275,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.003778814272940751,0.9154671843885521,False,
20260901,1146763347,2022,034,Paysandú,BRANCH,MEDIUM,0.0012,-0.1575178594057783,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0010759061802685535,0.2142488494995981,False,
20260901,1146763347,2022,035,Fray Bentos,BRANCH,MEDIUM,0.0012,0.9634368596982623,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0018426809146843501,0.9248486182510883,False,
20260901,1146763347,2022,036,Artigas,BRANCH,SMALL,0.002,0.18587156724667464,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.0021144945773883097,0.7605388543086825,False,
20260901,1146763347,2022,037,Colón,AGENCY,SMALL,0.010450000000000001,0.39104760115847254,False,0.0,-0.0645186911540176,-0.2412139985004898,0.0,False,0.012191696528102543,0.8256498173090236,False,
20260901,1146763347,2023,001,Treinta y Tres,BRANCH,LARGE,1e-05,0.3366053530857083,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,1e-05,0.274315131969177,False,
20260901,1146763347,2023,002,Vergara,AGENCY,SMALL,0.010450000000000001,0.5333064852446926,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.013274101791264686,0.9913570867489921,False,
20260901,1146763347,2023,003,José Pedro Varela,BRANCH,MEDIUM,0.0012,0.1879244797036173,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.001202632850866388,0.6386995731054693,False,
20260901,1146763347,2023,004,La Charqueada,AGENCY,SMALL,0.01235,0.02439011699507073,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.012287581658006799,0.4416013941339091,False,
20260901,1146763347,2023,005,Melo,BRANCH,LARGE,1.4400000000000001e-05,0.4271465531136897,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,1.6187614953535274e-05,0.9986684646585954,False,
20260901,1146763347,2023,006,Cerro Chato,AGENCY,SMALL,0.011875,1.9062841187597195,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.029156490269288658,0.8670683677888917,False,
20260901,1146763347,2023,007,Santa Clara de Olimar,AGENCY,SMALL,0.016149999999999998,0.02314097870011983,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.016058744522628517,0.8067693877382386,False,
20260901,1146763347,2023,008,Rocha,BRANCH,MEDIUM,0.00021599999999999996,-0.005837047253429206,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.00019724853128418656,0.48196506637313064,False,
20260901,1146763347,2023,009,Chuy,AGENCY,SMALL,0.011399999999999999,0.07747567580291745,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.011635112800326593,0.29495552243002376,False,
20260901,1146763347,2023,010,Río Branco,AGENCY,SMALL,0.010924999999999999,0.8923224076078471,True,1.037382466104537,-0.2430211402596077,0.3223435434429262,0.0,False,0.04193993719444946,0.11682988597218458,False,
20260901,1146763347,2023,011,Aceguá,AGENCY,SMALL,0.01235,0.22048795447007058,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.01350035650745351,0.26103950624107475,False,
20260901,1146763347,2023,012,Minas,BRANCH,MEDIUM,0.0012,-0.6279552607030262,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.00081293097095884,0.8867232549631398,False,
20260901,1146763347,2023,013,Maldonado,BRANCH,LARGE,1.296e-05,-0.2716541494944271,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,1.0417234394504042e-05,0.8287551249784161,False,
20260901,1146763347,2023,014,Piriápolis,AGENCY,SMALL,0.014725,1.0634939333119133,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.024125023694088907,0.7241487365060217,False,
20260901,1146763347,2023,015,Punta del Este,AGENCY,MEDIUM,0.0055,-0.31219114286491223,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.004655839115024361,0.42231603122179195,False,
20260901,1146763347,2023,016,La Paloma,AGENCY,SMALL,0.01235,-0.9681036170840405,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0084729765950073,0.4759245362483484,False,
20260901,1146763347,2023,017,Montevideo Centro,BRANCH,LARGE,7.2000000000000005e-06,-1.0439449033108605,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,4.600058012169496e-06,0.12138232505611934,False,
20260901,1146763347,2023,018,Pando,AGENCY,SMALL,0.009975,-0.378283067763871,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.008180325173489355,0.09755598772399887,False,
20260901,1146763347,2023,019,WTC,AGENCY,MEDIUM,0.0055,0.2409294994008256,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.006071587261892816,0.8346146070695528,False,
20260901,1146763347,2023,020,Canelones,BRANCH,MEDIUM,0.00021599999999999996,0.18827311593275098,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.00021651014209865703,0.048333572940377434,False,
20260901,1146763347,2023,021,Durazno,BRANCH,MEDIUM,0.00021599999999999996,-0.07715986202242853,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.00019061002037756912,0.40557229114114424,False,
20260901,1146763347,2023,022,Rivera,BRANCH,MEDIUM,0.0012,-0.425480215750402,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0008959048569980129,0.5719359069951426,False,
20260901,1146763347,2023,023,Las Piedras,AGENCY,MEDIUM,0.0055,0.04047490787899327,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.005514615105866456,0.46093950469066225,False,
20260901,1146763347,2023,024,Tacuarembó,BRANCH,MEDIUM,0.0012,0.08615040896318304,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0011452943083420984,0.19539396349735716,False,
20260901,1146763347,2023,025,Prado,AGENCY,SMALL,0.009975,-0.12682716691438722,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.009229738665275378,0.8819323659788222,False,
20260901,1146763347,2023,026,Carrasco,AGENCY,SMALL,0.0095,0.29819022814416485,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0107795295114588,0.010500454466237374,True,STRATEGIC_CONSOLIDATION
20260901,1146763347,2023,027,Colonia del Sacramento,BRANCH,MEDIUM,0.0012,1.106132270168802,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0018687185623819176,0.28194508562962606,False,
20260901,1146763347,2023,028,Ciudad de la Costa,AGENCY,SMALL,0.009975,-0.08719924772901899,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.009406981587807757,0.8087749732389999,False,
20260901,1146763347,2023,029,Florida,BRANCH,MEDIUM,0.0012,-1.1876952394487865,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0007666763353615826,0.030735256534074162,False,
20260901,1146763347,2023,030,San José de Mayo,BRANCH,MEDIUM,0.0012,-0.2347505394332945,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0009817969014037085,0.061366966462315986,False,
20260901,1146763347,2023,031,Mercedes,BRANCH,MEDIUM,0.0012,-0.4570652354394529,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0008824246577423613,0.674459714456149,False,
20260901,1146763347,2023,032,Salto,BRANCH,MEDIUM,0.0012,-0.20068225023994668,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0009979840002762505,0.6519924727293676,False,
20260901,1146763347,2023,033,Trinidad,AGENCY,MEDIUM,0.0055,-0.6888008914385169,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0038858800224892747,0.19119023763103105,False,
20260901,1146763347,2023,034,Paysandú,BRANCH,MEDIUM,0.0012,-0.8964966866590603,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0007666763353615826,0.12561382143954158,False,
20260901,1146763347,2023,035,Fray Bentos,BRANCH,MEDIUM,0.0012,-0.5186608315984131,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0008567168997509199,0.16396078120809066,False,
20260901,1146763347,2023,036,Artigas,BRANCH,SMALL,0.002,-0.4295952581231159,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.0014902283233949388,0.03558720131849491,False,
20260901,1146763347,2023,037,Colón,AGENCY,SMALL,0.010450000000000001,1.0677997533341037,False,0.0,-0.2430211402596077,0.3223435434429262,0.0,False,0.017156406691096932,0.2847475203928377,False,
20260901,1146763347,2024,001,Treinta y Tres,BRANCH,LARGE,1e-05,-0.1210672253045745,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,1e-05,0.19279104208735887,False,
20260901,1146763347,2024,002,Vergara,AGENCY,SMALL,0.010450000000000001,-0.3043919182510009,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.009527988501989042,0.04571289018412206,False,
20260901,1146763347,2024,003,José Pedro Varela,BRANCH,MEDIUM,0.0012,0.12310730893240837,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.0013103858332339216,0.08072590254928957,False,
20260901,1146763347,2024,004,La Charqueada,AGENCY,SMALL,0.01235,0.3326760858939328,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.015288185673992337,0.5375553844983616,False,
20260901,1146763347,2024,005,Melo,BRANCH,LARGE,1.4400000000000001e-05,-0.7216184795505862,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,1.0483052382421622e-05,0.08800807390749055,False,
20260901,1146763347,2024,006,Cerro Chato,AGENCY,SMALL,0.011875,1.5886871990562692,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.026862868318045848,0.37181051379089924,False,
20260901,1146763347,2024,007,Santa Clara de Olimar,AGENCY,SMALL,0.016149999999999998,-0.862048507161965,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.011889549456102284,0.2748263283701552,False,
20260901,1146763347,2024,008,Rocha,BRANCH,MEDIUM,0.00021599999999999996,-0.6836714301374318,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.00016013619616389149,0.0731911165892356,False,
20260901,1146763347,2024,009,Chuy,AGENCY,SMALL,0.011399999999999999,0.3198476728168257,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.014025540738485841,0.22992413166611392,False,
20260901,1146763347,2024,010,Río Branco,AGENCY,SMALL,0.010924999999999999,0.07191347354696881,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.0119330513661677,0.4543837148632458,False,
20260901,1146763347,2024,011,Aceguá,AGENCY,SMALL,0.01235,0.09757976941033279,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.013656752938042164,0.3563834577078513,False,
20260901,1146763347,2024,012,Minas,BRANCH,MEDIUM,0.0012,-0.21236018569258117,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.0011154938544191144,0.05721637534804502,False,
20260901,1146763347,2024,013,Maldonado,BRANCH,LARGE,1.296e-05,-0.15755207362394796,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,1.2368479413899412e-05,0.28319978939906276,False,
20260901,1146763347,2024,014,Piriápolis,AGENCY,SMALL,0.014725,-0.041814910982110765,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.015229210695257865,0.5091787976911302,False,
20260901,1146763347,2024,015,Punta del Este,AGENCY,MEDIUM,0.0055,-0.7547284372140891,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.004049072570189632,0.044313145244359475,False,
20260901,1146763347,2024,016,La Paloma,AGENCY,SMALL,0.01235,0.001067843734322671,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.013038524466782437,0.8040064692466113,False,
20260901,1146763347,2024,017,Montevideo Centro,BRANCH,LARGE,7.2000000000000005e-06,-0.4852487166144439,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,5.871265509752577e-06,0.20542969566465585,False,
20260901,1146763347,2024,018,Pando,AGENCY,SMALL,0.009975,-0.36037577794377773,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.00885375229240416,0.4169874532966307,False,
20260901,1146763347,2024,019,WTC,AGENCY,MEDIUM,0.0055,-0.6073746911510298,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.004335981545981389,0.8907651633861645,False,
20260901,1146763347,2024,020,Canelones,BRANCH,MEDIUM,0.00021599999999999996,-0.44757471714784525,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.00017935213381630672,0.9680511947680024,False,
20260901,1146763347,2024,021,Durazno,BRANCH,MEDIUM,0.00021599999999999996,0.1282047461023762,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.00023644727485283578,0.7610349548879427,False,
20260901,1146763347,2024,022,Rivera,BRANCH,MEDIUM,0.0012,0.0980220824343715,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.0012947022090611434,0.319207154902029,False,
20260901,1146763347,2024,023,Las Piedras,AGENCY,MEDIUM,0.0055,-1.1479866367268108,False,0.0,-0.1593160240954124,0.1123584148833117,0.4471919959592891,True,0.004049072570189632,0.23155182007612007,False,
