branch_world_seed,bank_world_seed,year,branch_id,branch_name,risk_group,structural_six_year_closure_prob,neutral_annual_hazard,customer_pressure,deposit_pressure,transaction_pressure,credit_pressure,cost_pressure,digital_substitution,network_overlap,operational_pressure,local_shock_flag,local_shock_magnitude,macro_growth_factor,credit_cycle_factor,financial_stress_factor,digitalization_factor,systemic_shock,systemic_shock_flag,closure_pressure,closures_before_draw,saturation_multiplier,annual_closure_probability,closure_draw,closed_this_year,closure_reason
20260901,1146763347,2021,013,Maldonado,B_STRATEGIC,0.006,0.0010025092058050245,0.11839858642552362,-0.04662726492284605,-1.2961369009218902,-0.3633432518413615,-0.2048779800182896,0.5139189080968933,-0.2116987140107521,0.11305418909067208,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.2059931524351547,0,1.0,0.0008643227672363248,0.373529450544806,False,
20260901,1146763347,2021,014,Piriápolis,D_VULNERABLE,0.11,0.01923490498096092,-0.0710363094611407,0.08831129379615893,0.16137790488613948,0.14471182816675726,0.004915924238813929,0.010963966000164166,0.5263684949557341,0.15735052685834908,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.07614447778213866,0,1.0,0.02031888238159552,0.7541971992729404,False,
20260901,1146763347,2021,015,Punta del Este,B_STRATEGIC,0.01,0.0016736538523104416,-0.012736751379062994,-0.38203419009142425,0.0007212780912131678,-0.5701135120103987,0.3788658871308832,0.4926088291378137,-0.23639552932774882,0.35738968349892575,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.027178126593717454,0,1.0,0.0016412217282616927,0.3453324587003095,False,
20260901,1146763347,2021,016,La Paloma,D_VULNERABLE,0.095,0.01649909655059567,0.5182032368207795,0.11477381800525062,-0.11742535607035283,-0.13648253052622553,0.5841531389684393,0.1795662869238241,-0.6759872396761291,0.11096204991619324,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.09477749427172093,0,1.0,0.017664295886472937,0.5619347044691297,False,
20260901,1146763347,2021,017,Montevideo Centro,A_CORE,0.0015,0.00025015639338155093,-0.6933043386840934,-0.4119025568602105,-0.4545968448032177,-0.20869120116646594,-0.9438438388041843,-0.24664621472213183,-0.06606586479724166,-0.3649447929860298,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.4915323439728433,0,1.0,0.00017559549186808252,0.7094932769339941,False,
20260901,1146763347,2021,018,Pando,C_STANDARD,0.05,0.008512444610847103,0.9397861525015339,-0.36433915338785133,-0.6162905660150796,-0.4630934112000111,0.18020047707035136,0.2284403038414436,-0.3060142191635711,-0.9409548845985978,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.1318256367722876,0,1.0,0.007741648939389117,0.4043981319848704,False,
20260901,1146763347,2021,019,WTC,B_STRATEGIC,0.009,0.001505656136097322,-0.04347889748009387,-0.5471524576528239,-1.486003314206008,0.06224690869855878,0.09235367948067633,-0.7751254740808278,0.5849678977511149,-0.17437611587269877,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.315764852081372,0,1.0,0.0011994679464605751,0.3656088830279799,False,
20260901,1146763347,2021,020,Canelones,B_STRATEGIC,0.01,0.0016736538523104416,-0.5329810186044159,0.4831368375947908,-0.5891776736635453,-0.06380065557515244,-0.12126126449541641,-0.6262292204034117,0.4122175031149615,-0.3579280614111156,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.23107894006470775,0,1.0,0.0014171280662314584,0.026326016123214502,False,
20260901,1146763347,2021,021,Durazno,C_STANDARD,0.03,0.005063670756198957,0.34078051888212685,-0.4641505616397118,-0.09228844890023032,0.1171462349180096,0.2649213995529139,0.2971410948222911,-0.13908260234618985,-0.008549125499069887,True,0.9030304826269533,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.11293725250836661,0,1.0,0.005492626124128429,0.3937543928620716,False,
20260901,1146763347,2021,022,Rivera,B_STRATEGIC,0.012,0.002010073962457337,0.07753395068828588,0.9214429738177361,-0.355129553910155,-0.4268252007902209,0.5900575046460891,-0.413119739143907,-0.07520481068021805,-0.3411784435932917,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.01253604059867773,0,1.0,0.002028298913003657,0.8043397347904366,False,
20260901,1146763347,2021,023,Las Piedras,C_STANDARD,0.042,0.007125740823183402,0.20438539434511838,-0.705251152576339,-0.642652358356325,0.12241677689126729,0.8282176856167223,-0.5940874931398076,-0.10405725252389098,0.25666909579581887,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.12559423090620742,0,1.0,0.006509651030780528,0.3138840041999684,False,
20260901,1146763347,2021,024,Tacuarembó,B_STRATEGIC,0.013,0.0021784968818643335,0.06502746329776657,0.011372107285001529,-0.6450121954033846,0.06386570908249298,-0.17707820788966339,0.16232375194278514,0.9518507481138058,0.170097446258251,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.035210374650436325,0,1.0,0.0021239629622743328,0.5433842210793682,False,
20260901,1146763347,2021,025,Prado,C_STANDARD,0.048,0.008164859015498682,0.4049460198219793,-0.7541139965218998,0.6781544082494483,0.42539914009946567,0.8063880897035636,0.22632306622745094,-0.3362020460063547,0.14752277936597613,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.22750710077931957,0,1.0,0.009618079147297814,0.3994538685750272,False,
20260901,1146763347,2021,026,Carrasco,C_STANDARD,0.035,0.005920268673714868,0.4070120876500954,0.4422810179780457,0.5689033912292518,-0.02046187593404021,0.1920578190318132,-0.514889085767979,-0.05917166816864705,0.3937183547581633,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.18153743983033083,0,1.0,0.00674693810986459,0.05177904442045467,False,
20260901,1146763347,2021,027,Colonia del Sacramento,B_STRATEGIC,0.01,0.0016736538523104416,0.2965807204782087,0.3246195743583507,-0.6643604385862247,-0.8328644241772876,-0.15682921770476704,0.292537929160879,-0.166018053979896,-0.1511787389844701,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.16077534535593851,0,1.0,0.001490707624872495,0.7562719693126987,False,
20260901,1146763347,2021,028,Ciudad de la Costa,C_STANDARD,0.045,0.007644619866971847,-0.5078506705530033,0.293064169647998,0.4900678240673875,-0.5754486527768896,0.11748209134521442,0.06948556738378223,0.5740108280715887,0.30996334308562545,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.04714755580236325,0,1.0,0.007908580863326607,0.3637137685420191,False,
20260901,1146763347,2021,029,Florida,C_STANDARD,0.03,0.005063670756198957,-0.6047999963417143,0.009972102601554234,0.237935540270517,0.04010525022783859,-0.27215833212579843,-0.162420191550475,-0.5579044974344124,0.321235983448176,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.15206264814521048,0,1.0,0.004538545378558541,0.5385535343616288,False,
20260901,1146763347,2021,030,San José de Mayo,C_STANDARD,0.028,0.00472206159867683,0.3035301513173613,-0.22455916598503953,-0.10694951552474215,-0.5419939738865712,0.354764100694574,0.13924266620585177,0.10453298110773099,-0.12903125716620648,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.025415670683215753,0,1.0,0.004636437080654113,0.7863731261345376,False,
20260901,1146763347,2021,031,Mercedes,B_STRATEGIC,0.011,0.0018417930403104021,0.30072754390589856,0.5475600065926859,0.40038681661568154,0.9668021171915854,-0.34313728478767436,-1.2789272909130394,-0.4271764483197491,-0.24502734174333318,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.057512521717560494,0,1.0,0.0019196609678275081,0.5539690048209706,False,
20260901,1146763347,2021,032,Salto,B_STRATEGIC,0.008,0.0013377996300605322,-0.38628693661071406,-0.12891462649241325,-0.11106020253950442,0.5107182082376472,0.026843652413275878,0.238854299961965,0.0012355955921624154,-0.6566558452096346,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.07230353647680932,0,1.0,0.0012699374545991045,0.5738273563850734,False,
20260901,1146763347,2021,033,Trinidad,C_STANDARD,0.038,0.006436004347869617,0.1549550615158698,0.2888191377651489,0.4079588694443992,-0.29558072505552857,-0.06737072401199426,0.020345445555868598,-0.28697770773523745,0.005185097909663039,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.04176144323995626,0,1.0,0.006632462438849799,0.08567073523389512,False,
20260901,1146763347,2021,034,Paysandú,B_STRATEGIC,0.009,0.001505656136097322,0.3966802041032298,-0.3146921049743063,-0.9459078407041894,-0.2859035086334782,-0.3428895079316309,0.38269663701415035,-0.961500868651976,-0.9288175208974486,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.3526551449128661,0,1.0,0.0011680282487470713,0.027973928145415994,False,
20260901,1146763347,2021,035,Fray Bentos,C_STANDARD,0.032,0.0054058673761743226,0.23968829603059189,-0.5080594034717696,0.3509139661682201,-0.7414093540789733,-0.08105821461508084,-0.05499163377060182,0.7053712546661621,-0.1431831872459977,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,-0.062380072474191584,0,1.0,0.005168441863159455,0.4402392369828686,False,
20260901,1146763347,2021,036,Artigas,C_STANDARD,0.04,0.006780573220505293,0.2522404386720707,0.7953150193757665,-0.2360425036667114,-0.45926904714875966,0.778484555388536,-0.21378495915764467,0.29012569855432624,-0.10850779590327489,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.13513325443951368,0,1.0,0.007473456333427176,0.13436193607013502,False,
20260901,1146763347,2021,037,Colón,D_VULNERABLE,0.08,0.013800818181815777,0.15363179257326903,0.22773349378931854,0.21639610071812176,0.6163930666758604,0.49387633527148755,0.17587342722368424,0.37340004940580424,-0.08356007308336061,False,0.0,-0.0383134021192894,-0.0097784110809269,-0.2554040117319202,0.1872051279833187,0.0,False,0.25935062236068124,0,1.0,0.016634191850946105,0.5883431246360621,False,
20260901,1146763347,2022,001,Treinta y Tres,A_CORE,6e-05,1.0000250009190026e-05,-0.01689077978219202,0.08466071029600819,0.6609232519699095,-0.6114566004236541,0.7334600346720308,-0.8660090028652911,0.1386815218829216,0.6064792335208185,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.10149516709681743,0,1.0,1.0758397516080824e-05,0.2765537490126949,False,
20260901,1146763347,2022,002,Vergara,D_VULNERABLE,0.075,0.012909537991917963,-0.04537905403765058,-0.44066436308715984,-0.16854101426527804,0.38853597165217546,-0.05439432540795164,-0.529588467413971,0.0955683958668116,0.9551597593541485,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.05418250395682188,0,1.0,0.012415615744281412,0.9452056228314405,False,
20260901,1146763347,2022,003,José Pedro Varela,C_STANDARD,0.028,0.00472206159867683,-0.597597138697044,0.4253449925704146,0.5842425434607128,-0.3556814994935803,-0.4100462045225842,0.23844289231227594,-0.3709192637762218,0.12204812854716594,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.03392764421571941,0,1.0,0.004608109009929405,0.8734063155320009,False,
20260901,1146763347,2022,004,La Charqueada,D_VULNERABLE,0.095,0.01649909655059567,-0.33059849459153834,0.5296255533609132,1.2708952695153584,-0.6150562500285426,0.5719817969669037,-0.901198002253293,-0.1688022135559655,-0.2972615189932725,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.10369240584121524,0,1.0,0.017778043010088146,0.4416226770046555,False,
20260901,1146763347,2022,005,Melo,B_STRATEGIC,0.006,0.0010025092058050245,-0.027977589529751948,0.4347754658266058,-0.1425764559939524,-0.4396244221335727,-1.0909254210376018,-0.24696979071575118,0.3659425336811998,0.4303299445578753,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.14701074657648325,0,1.0,0.0009018187923230105,0.8652023494474324,False,
20260901,1146763347,2022,006,Cerro Chato,D_VULNERABLE,0.09,0.015595556519907738,0.6782595548903932,0.7341862648016179,0.8205447400462974,-0.30981027680336476,-0.29176631705758094,0.7098812027226714,0.514986786827845,0.389390914725505,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.4102656175269469,0,1.0,0.020954999967650184,0.9893741226630838,False,
20260901,1146763347,2022,007,Santa Clara de Olimar,D_VULNERABLE,0.12,0.021080201746559446,0.5761922722540064,-0.3609304221718516,0.6807444296829115,0.14539245601521528,0.3720037037728784,0.49646039915713275,0.9186970130881424,0.43691419885660604,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.3820759188183623,0,1.0,0.027755359472719083,0.5861072754453995,False,
20260901,1146763347,2022,008,Rocha,B_STRATEGIC,0.011,0.0018417930403104021,-0.2742298091878881,-0.03878536687785311,-0.5174990112898293,-0.06318035447851322,0.5432410191827247,0.32746680980656867,0.08316819704052758,0.0905961422290262,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.014795410539706004,0,1.0,0.001822277112886927,0.13125424878799163,False,
20260901,1146763347,2022,009,Chuy,D_VULNERABLE,0.085,0.014696144149711432,0.4066816530226255,-0.16263334161588686,0.36810543503836257,0.18741176398824783,0.11545391165673594,-0.5144689357994358,0.46418280719629773,-0.4682963287970565,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.07678474265936724,0,1.0,0.015531499248345385,0.986612043546279,False,
20260901,1146763347,2022,010,Río Branco,C_STANDARD,0.045,0.007644619866971847,-0.5051532843669413,-0.4351987486229151,-0.5511264911540018,-0.32420515942251865,0.26967519567869536,0.7045203980518948,0.8060848974751413,0.6830860576424873,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.0384522662535165,0,1.0,0.007435876663752309,0.7665385783670988,False,
20260901,1146763347,2022,011,Aceguá,D_VULNERABLE,0.1,0.01740680614731016,1.1997470721610204,-0.4627655200879555,0.03874299298956929,0.44501939253613015,1.7131979135649757,-0.22426656612467988,0.4498904215629802,-0.45437841855739813,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.40296409833480523,0,1.0,0.023266055164590203,0.33482244448471965,False,
20260901,1146763347,2022,012,Minas,B_STRATEGIC,0.012,0.002010073962457337,-0.11926675068800463,-0.039616651077818504,0.09164456386611908,-0.47837242165471056,-1.0040433713999675,0.6143548634410108,-1.1015901291561891,0.08708787743567711,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.22189459257740338,0,1.0,0.0017132761452458294,0.15961815609837682,False,
20260901,1146763347,2022,013,Maldonado,B_STRATEGIC,0.006,0.0010025092058050245,0.23949956581049398,-0.2165048235803077,-1.5723164106145648,0.13513950226019888,0.3468752780604776,-0.22620985143779204,-0.12359622362854701,-1.1430905150660455,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.20962245762759407,0,1.0,0.0008620671539939167,0.6501131316393224,False,
20260901,1146763347,2022,014,Piriápolis,D_VULNERABLE,0.11,0.01923490498096092,0.09870343498180838,0.6412236135112022,0.5163352574650115,-0.3881692560296939,-0.13008898597484678,-0.31456418728983354,1.4319533224288574,0.429841702797053,True,1.5436404448486618,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.38106981417288793,0,1.0,0.025307400491169238,0.15456931873112156,False,
20260901,1146763347,2022,015,Punta del Este,B_STRATEGIC,0.01,0.0016736538523104416,0.050464902533810405,-0.5984268839767288,-0.35995552173280176,-0.11021104960181566,0.6002240309897174,0.043367953850250496,0.4403188209422237,-0.14239342455059184,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.03658393707154228,0,1.0,0.0016301446239086036,0.2291553105248123,False,
20260901,1146763347,2022,016,La Paloma,D_VULNERABLE,0.095,0.01649909655059567,0.31981844019263483,0.4873003468599134,0.5023162050087141,-0.6612002144331545,0.6414400813786391,0.7733678157103935,-0.6876055261045817,-0.10066659441602498,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.242757720987939,0,1.0,0.019650272069773437,0.6971337526812186,False,
20260901,1146763347,2022,017,Montevideo Centro,A_CORE,0.0015,0.00025015639338155093,-0.28095640629502017,-0.20864704881971996,-0.49245619356477105,0.6852035078116233,-0.6181290769248798,-0.6804036520035546,-0.25795910259281324,-0.8715934844286446,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.33531512075962056,0,1.0,0.0001964994060880293,0.3853763943712888,False,
20260901,1146763347,2022,018,Pando,C_STANDARD,0.05,0.008512444610847103,1.1524789216121007,-0.19290003088630725,-0.12624318310185378,0.22597893861354623,-0.04141458969866965,-0.32977299382511915,-0.11739708848423627,-0.4552552432224583,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.05802551449051499,0,1.0,0.008875614168800857,0.11971575917883737,False,
20260901,1146763347,2022,019,WTC,B_STRATEGIC,0.009,0.001505656136097322,0.5453011070125142,-0.4296193561823025,-0.28985642939186707,0.16935695590865274,-0.3195886056398456,-0.7658668668892505,1.0640163951325663,-0.27591370699152223,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.08779113396811421,0,1.0,0.0014134296934294078,0.21680433876406657,False,
20260901,1146763347,2022,020,Canelones,B_STRATEGIC,0.01,0.0016736538523104416,-1.1286684508339213,0.9855460931866442,-0.596500885415273,0.18329931376386505,-0.09762108358866878,-0.24320875711756085,0.994253239434264,-0.953739455850283,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.12893436508539047,0,1.0,0.001525277604204804,0.4556375893568335,False,
20260901,1146763347,2022,021,Durazno,C_STANDARD,0.03,0.005063670756198957,0.267960215093032,-0.2896832680854446,0.3814806030628828,0.5471764852883251,-0.2633450347459958,0.7129339273703913,-0.4702451121656521,-0.7551818282920899,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.07926736549072898,0,1.0,0.005361073148597825,0.14868789332894117,False,
20260901,1146763347,2022,022,Rivera,B_STRATEGIC,0.012,0.002010073962457337,-0.5158012302806201,0.5273999083889612,-0.12621459141693703,-0.178312389852453,0.004125550964258984,-0.24881842241771918,0.40797361626024364,-0.5209912801802358,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.0859109121634983,0,1.0,0.0018895064584567843,0.9287490333074693,False,
20260901,1146763347,2022,023,Las Piedras,C_STANDARD,0.042,0.007125740823183402,0.3976313120248113,0.1056996013054523,-0.23583335208072437,-0.5046616529243311,0.3466059788714362,-0.6039252560222172,-0.0812629623620352,0.5575146647375617,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.020615440682843753,0,1.0,0.0070207537118984,0.4452203687872738,False,
20260901,1146763347,2022,024,Tacuarembó,B_STRATEGIC,0.013,0.0021784968818643335,0.1633166965962396,-0.18645720578803013,-0.5283018568485203,-0.11553524754779942,-0.4852468507284575,0.40739492748937234,0.7361014931200566,0.05080240367367686,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,-0.07318926741005645,0,1.0,0.002066670509293513,0.7710266501480415,False,
20260901,1146763347,2022,025,Prado,C_STANDARD,0.048,0.008164859015498682,-0.1939553468052041,-0.39438529652423615,0.9303937816642778,0.4106859509868128,0.20131985493260096,-0.23702776179656354,0.2962243699780979,-0.442150014154746,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.11119223978348747,0,1.0,0.008845402849157536,0.7187399250727627,False,
20260901,1146763347,2022,026,Carrasco,C_STANDARD,0.035,0.005920268673714868,0.3950418280818516,0.7329173785619134,0.44911722578237134,0.6088666394259714,-0.42205507381946483,-1.0415113605281547,0.7616568896290848,0.38903124098719577,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.20968324017617435,0,1.0,0.006885059436298095,0.7732401690582476,False,
20260901,1146763347,2022,027,Colonia del Sacramento,B_STRATEGIC,0.01,0.0016736538523104416,0.7633320349153822,1.2898764661623776,-0.8705653195463088,-0.6311976055646996,-0.4142293810134706,0.23895134944098168,0.3785003018012153,-0.3787209524244441,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.03520013664928534,0,1.0,0.0017166131835112167,0.37133946100702986,False,
20260901,1146763347,2022,028,Ciudad de la Costa,C_STANDARD,0.045,0.007644619866971847,-0.48798892987571046,0.4083097457325776,0.6825086081326941,-1.035978375495295,0.44759207820851643,-0.34177583217876534,1.2011121905202702,0.1577764473915027,False,0.0,-0.400093458670876,-0.5633350473197356,-0.0645186911540176,-0.2412139985004898,0.0,False,0.106798657617213,0,1.0,0.008255644502637056,0.11049506476828497,False,
