bank_id,bank_name,year,market_weight,latent_competitive_state,long_run_anchor,persistence,macro_effect,systemic_shock_effect,bank_shock_effect,persistent_strategic_effect,idiosyncratic_innovation,is_bank_shock,is_systemic_shock,world_seed
B001,BROU,2025,0.2976066365210851,-1.2032368273746434,0.30303030303030304,0.9197520768305495,-0.021555896531707044,-0.0,0.0,0.0,0.03205113047434089,False,False,739184621
B007,Santander Uruguay,2025,0.1751425427380666,-1.7334092579171467,0.15151515151515152,0.8890494943842168,-0.02259381275204944,-0.0,0.0,0.053004003719774574,-0.008110571079083667,False,False,739184621
B006,Itaú Uruguay,2025,0.13536759306839855,-1.9910154405748992,0.14141414141414144,0.9213949981272221,-0.022975578235391876,-0.0,0.0,0.0,0.016276940020368707,False,False,739184621
B004,BBVA Uruguay,2025,0.09140903231338329,-2.3836651348359945,0.10101010101010102,0.9219480850984313,-0.02241894751141189,-0.0,0.0,0.0,-0.0524753462188515,False,False,739184621
B011,Scotiabank Uruguay,2025,0.06932941589071825,-2.6601401423622355,0.09090909090909091,0.9450030837027374,-0.020681448748649193,-0.0,0.0,-0.025717704966005412,-0.02577040038670279,False,False,739184621
B000,BTYT,2025,0.0639182451612539,-2.741404582814329,0.05050505050505051,0.8636474073199254,-0.028024765482035204,-0.0,0.0,0.02088594280886812,-0.0916118979342915,False,False,739184621
B009,Citibank Uruguay,2025,0.048640924254849595,-3.014544190795581,0.04040404040404041,0.8942592317898499,-0.005917628366114792,-0.0,0.13625612882226956,0.13625612882226956,-0.034621713050825995,True,False,739184621
B002,BHU,2025,0.027588364481083805,-3.581615323160683,0.030303030303030304,0.8867442454689367,-0.01821086987043697,-0.0,0.0,0.0,-0.0016213951934607414,False,False,739184621
B010,HSBC Uruguay,2025,0.03195430521174856,-3.434702510065663,0.030303030303030304,0.882665809901679,-0.008026586886475989,-0.0,0.0,0.0,0.03536918844328205,False,False,739184621
B005,Banco Nación,2025,0.023545191896677996,-3.7400877963513843,0.025252525252525256,0.8912145647548713,0.00058637128332731,-0.0,0.0,0.0,-0.0038381615600935545,False,False,739184621
B008,Banque Heritage Uruguay,2025,0.020681995719711924,-3.869745880417393,0.020202020202020204,0.8518971544596753,-0.003244961666954123,-0.0,-0.09640438922640451,-0.09640438922640451,0.04348921999511619,True,False,739184621
B003,Bandes,2025,0.014815752743022584,-4.2033184409693165,0.015151515151515152,0.8324401592086652,-0.01873568252966647,-0.0,0.0,0.0,0.02122669515698615,False,False,739184621
B001,BROU,2026,0.2899980911712385,-1.2369679635566018,0.30303030303030304,0.9197520768305495,-0.004086042040036778,-0.0190581103145524,0.0,0.0,-0.011334441784926189,False,True,739184621
B007,Santander Uruguay,2026,0.1830967073812858,-1.696827835453959,0.15151515151515152,0.8890494943842168,0.022164385680295755,-0.0245032846901388,0.0,0.0356538438892348,0.020315175671149936,False,True,739184621
B006,Itaú Uruguay,2026,0.13706128347823515,-1.9864141538803888,0.14141414141414144,0.9213949981272221,0.02438994023363168,-0.02286973237746288,0.0,0.0,0.0003336044919147043,False,True,739184621
B004,BBVA Uruguay,2026,0.09645852300338754,-2.3377292018350455,0.10101010101010102,0.9219480850984313,0.02377409636326788,-0.0245032846901388,0.0,0.0,0.039552220842986506,False,True,739184621
B011,Scotiabank Uruguay,2026,0.06704066279440729,-2.7015429616709383,0.09090909090909091,0.9450030837027374,0.02225105784923905,-0.02504780212769744,0.0,-0.01644716963255844,-0.03658156453847624,False,True,739184621
B000,BTYT,2026,0.05746787126527138,-2.8556162733128687,0.05050505050505051,0.8636474073199254,0.03367876446424533,-0.02831490675304928,-0.10118430816020366,-0.08861672794965453,0.0023490304116774146,True,True,739184621
B009,Citibank Uruguay,2026,0.053317626603913586,-2.9305753223322064,0.04040404040404041,0.8942592317898499,0.0015901805057495933,-0.0217806975023456,0.0,0.09604181030274057,0.028661028879784924,False,True,739184621
B002,BHU,2026,0.027359083221614657,-3.5977937201362917,0.030303030303030304,0.8867442454689367,0.009302116550583767,-0.0217806975023456,0.0,0.0,-0.013338759790973674,False,True,739184621
B010,BTG Pactual Uruguay,2026,0.029516449688676796,-3.521894579846573,0.030303030303030304,0.882665809901679,0.0009896528225155007,-0.0217806975023456,0.0,0.0,-0.05914917945097952,False,True,739184621
B005,Banco Nación,2026,0.02389509481829884,-3.7331691042020774,0.025252525252525256,0.8912145647548713,-0.012683464422738381,-0.02286973237746288,0.0,0.0,0.035807836990842876,False,True,739184621
B008,Banque Heritage Uruguay,2026,0.019559764816994465,-3.933367663483969,0.020202020202020204,0.8518971544596753,-0.004607700474478846,-0.0190581103145524,0.0,-0.060056414437509524,0.02487332133678189,False,True,739184621
B003,Bandes,2026,0.015228841756675935,-4.18365119045197,0.015151515151515152,0.8324401592086652,0.01794579087563075,-0.0299484590657252,0.08295086047326947,0.08295086047326947,-0.05357042898532115,True,True,739184621
